Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales
Teenage Mutant Ninja Turtles: Game Boy Advance Video Volume 1,GBA,2004,Misc,N/A,0.12,0.04,0,0
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS3,2016,Action,Activision,0.01,0.03,0,0.01
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS4,2016,Action,Activision,0.04,0.02,0,0.01
Teenage Mutant Ninja Turtles: Mutants in Manhattan,X360,2016,Action,Activision,0.01,0.02,0,0
Teenage Mutant Ninja Turtles: Mutants in Manhattan,XOne,2016,Action,Activision,0.02,0.01,0,0
Teenage Mutant Ninja Turtles: Smash-Up,PS2,2009,Fighting,Ubisoft,0.11,0.08,0,0.03
Teenage Mutant Ninja Turtles: Smash-Up,Wii,2009,Fighting,Ubisoft,0.33,0,0,0.03
Teenage Mutant Ninja Turtles: Tournament Fighters,NES,1992,Fighting,Konami Digital Entertainment,0.04,0.01,0.02,0
Teenage Mutant Ninja Turtles: Tournament Fighters,SNES,1992,Fighting,Konami Digital Entertainment,0,0,0.06,0
Teenage Zombies: Invasion of the Alien Brain Thingys,DS,2008,Adventure,Ignition Entertainment,0.03,0,0,0
Tegami Bachi: Kokoro Tsumugu Mono e,PSP,2010,Role-Playing,Konami Digital Entertainment,0,0,0.02,0
Tekken,PS,1995,Fighting,Sony Computer Entertainment,0.95,1.3,0.77,0.22
Tekken 2,PS,1996,Fighting,Sony Computer Entertainment,2.26,1.89,1.36,0.23
Tekken 3,PS,1998,Fighting,Sony Computer Entertainment,3.27,2.22,1.4,0.29
Tekken 3D: Prime Edition,3DS,2012,Fighting,Nintendo,0.06,0.08,0.05,0.01
Tekken 4,PS2,2002,Fighting,Namco Bandai Games,1.55,1.27,0.33,0.29
Tekken 5,PS2,2005,Fighting,Namco Bandai Games,0.93,1.94,0.31,0.7
Tekken 6,PS3,2009,Fighting,Namco Bandai Games,1.2,0.98,0.17,0.43
Tekken 6,PSP,2009,Fighting,Namco Bandai Games,0.15,0.04,0.1,0.03
Tekken 6,X360,2009,Fighting,Namco Bandai Games,0.71,0.42,0.05,0.13
Tekken Advance,GBA,2001,Fighting,Infogrames,0.32,0.12,0,0.01
Tekken Tag Tournament,PS2,2000,Fighting,Namco Bandai Games,1.68,1.51,0.51,0.35
Tekken Tag Tournament 2,PS3,2012,Fighting,Namco Bandai Games,0.28,0.33,0.13,0.14
Tekken Tag Tournament 2,WiiU,2012,Fighting,Namco Bandai Games,0.09,0.07,0.01,0.01
Tekken Tag Tournament 2,X360,2012,Fighting,Namco Bandai Games,0.19,0.12,0.01,0.03
Tempest 3X,PS,1995,Shooter,Interplay,0.04,0.03,0,0.01
Ten Pin Alley 2,GBA,2004,Sports,XS Games,0.01,0,0,0
Ten Pin Alley 2,Wii,2008,Sports,XS Games,0.02,0,0,0
Tenchi Muyou! Ryoukouki Gokuraku,SAT,1995,Adventure,Yumedia,0,0,0.06,0
Tenchu 2: Birth of the Stealth Assassins,PS,2000,Action,Activision,0.32,0.22,0,0.04
Tenchu San Portable,PSP,2009,Action,From Software,0,0,0.01,0
Tenchu Z,X360,2006,Action,Microsoft Game Studios,0.27,0.02,0.02,0.03
Tenchu: Dark Secret,DS,2006,Action,From Software,0.03,0,0.01,0
Tenchu: Fatal Shadows,PS2,2004,Action,Sega,0.09,0.07,0,0.02
Tenchu: Return From Darkness,XB,2004,Action,Activision,0.16,0.05,0,0.01
Tenchu: Shadow Assassins,PSP,2009,Action,Ubisoft,0.03,0.03,0.05,0.01
Tenchu: Shadow Assassins,Wii,2008,Action,Ubisoft,0.16,0.01,0.03,0.02
Tenchu: Stealth Assassins,PS,1997,Action,Activision,0.95,0.64,0.27,0.13
Tenchu: Wrath of Heaven,PS2,2003,Action,Activision,0.44,0.34,0.25,0.11
Tengai Makyo: Dai Yon no Mokushiroku,PSP,2006,Role-Playing,Hudson Soft,0,0,0.01,0
Tengai Makyou: Daishi no Mokushiroku - The Apocalypse IV,SAT,1997,Role-Playing,Hudson Soft,0,0,0.26,0
Tengen Toppa Gurren-Lagann,DS,2007,Action,Konami Digital Entertainment,0,0,0.02,0
Tenjin Ranman: Happy GO Lucky!!,PSP,2010,Adventure,Russel,0,0,0.01,0
Tenka-bito,PS2,2006,Strategy,Sega,0,0,0.03,0
Tenkai Knights: Brave Battle,3DS,2014,Action,Namco Bandai Games,0.01,0.01,0,0
Tenkaichi * Sengoku Lovers,DS,2010,Adventure,Rocket Company,0,0,0.03,0
Tennis,GB,1989,Sports,Nintendo,0.75,0.3,0.9,0.04
Tennis,NES,1984,Sports,Nintendo,0.48,0.11,1.56,0.02
Tennis Masters Series 2003,XB,2002,Sports,Microids,0.03,0.01,0,0
Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,DS,2011,Sports,Konami Digital Entertainment,0,0,0.08,0
Tennis no Oji-Sama: 2005 Crystal Drive,DS,2004,Sports,Konami Digital Entertainment,0,0,0.05,0
Tennis no Oji-Sama: Aim at The Victory!,GBA,2002,Sports,Konami Digital Entertainment,0,0,0.14,0
Tennis no Oji-Sama: Card Hunter,PS2,2007,Strategy,Konami Digital Entertainment,0,0,0.02,0
Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,PS2,2006,Adventure,Konami Digital Entertainment,0,0,0.04,0
Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret,PS2,2007,Sports,Konami Digital Entertainment,0,0,0.04,0
"Tennis no Oji-Sama: Doubles no Oji-Sama - Boys, Be Glorious!",DS,2009,Sports,Konami Digital Entertainment,0,0,0.01,0
"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!",DS,2009,Sports,Konami Digital Entertainment,0,0,0.06,0
Tennis no Oji-Sama: Driving Smash! Side King,DS,2008,Sports,Konami Digital Entertainment,0,0,0.02,0
Tennis no Oji-Sama: Genius Boys Academy,GBA,2002,Sports,Konami Digital Entertainment,0,0,0.24,0.01
Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition,DS,2010,Sports,Konami Digital Entertainment,0,0,0.1,0
Tenshou Gakuen Gekkouroku,PS2,2006,Adventure,Asmik Ace Entertainment,0,0,0.04,0
TERA,PC,N/A,Role-Playing,Unknown,0.24,0.12,0,0.05
Terminator 3: Rise of the Machines,GBA,2003,Action,Atari,0.04,0.02,0,0
Terminator 3: Rise of the Machines,PS2,2003,Action,Atari,0.28,0.22,0,0.07
Terminator 3: Rise of the Machines,XB,2003,Action,Atari,0.11,0.03,0,0.01
Terminator 3: The Redemption,GC,2004,Shooter,Atari,0.02,0,0,0
Terminator 3: The Redemption,PS2,2004,Shooter,Atari,0.08,0.06,0,0.02
Terminator 3: The Redemption,XB,2004,Shooter,Atari,0.05,0.01,0,0
Terminator Salvation,PS3,2009,Shooter,Warner Bros. Interactive Entertainment,0.13,0.29,0.01,0.11
Terminator Salvation,X360,2009,Shooter,Warner Bros. Interactive Entertainment,0.13,0.18,0,0.04
Terranigma,SNES,1995,Role-Playing,Nintendo,0,0,0.09,0
Terraria,3DS,2016,Action,505 Games,0,0.03,0.04,0
Terraria,PC,2011,Action,Unknown,0,0.13,0,0.02
Terraria,PS3,2013,Action,505 Games,0.07,0.26,0.09,0.07
Terraria,PS4,2014,Action,505 Games,0,0.05,0.01,0.01
Terraria,PSV,2013,Action,Screenlife,0,0.01,0.09,0
Terraria,WiiU,2016,Action,505 Games,0,0.02,0,0
Terraria,X360,2013,Action,505 Games,0.35,0.31,0,0.06
Terraria,XOne,2014,Action,505 Games,0,0.04,0,0
Teslagrad,PSV,2015,Platform,Rain Games,0,0.01,0,0
Test Drive,PS2,2002,Racing,Atari,0.95,0.21,0.01,0.18
Test Drive,XB,2002,Racing,Atari,0.35,0.05,0,0.02
Test Drive 4,PS,1997,Racing,Electronic Arts,0.67,0.46,0,0.08
Test Drive 5,PS,1997,Racing,Accolade,1.05,0.2,0,0.05
Test Drive 6,PS,1999,Racing,Atari,0.4,0.27,0,0.05
Test Drive Le Mans,PS,1999,Racing,Infogrames,0.03,0.02,0,0
Test Drive Off-Road Wide Open,XB,2001,Racing,Infogrames,0.15,0.03,0,0.01
Test Drive Unlimited,PC,2007,Racing,Atari,0,0.02,0,0
Test Drive Unlimited,PSP,2007,Racing,Atari,0.08,0.28,0,0.15
Test Drive Unlimited,X360,2006,Racing,Atari,0.23,0.04,0.02,0.03
Test Drive Unlimited 2,PC,N/A,Racing,Atari,0.05,0.11,0,0.03
Test Drive Unlimited 2,PS3,N/A,Racing,Atari,0.16,0.35,0.01,0.12
Test Drive Unlimited 2,X360,N/A,Racing,Atari,0.3,0.32,0,0.07
Test Drive: Eve of Destruction,PS2,2004,Racing,Atari,0.11,0.09,0,0.03
Test Drive: Eve of Destruction,XB,2004,Racing,Atari,0.07,0.02,0,0
Test Drive: Ferrari Legends,PS3,2012,Racing,Unknown,0.04,0,0,0
Test Drive: Ferrari Legends,X360,2012,Racing,Atari,0.04,0,0,0
Test Drive: Off Road,PS,1997,Racing,Eidos Interactive,0.65,0.44,0,0.08
Tetris,GB,1989,Puzzle,Nintendo,23.2,2.26,4.22,0.58
Tetris,NES,1988,Puzzle,Nintendo,2.97,0.69,1.81,0.11
Tetris 2,NES,1993,Puzzle,Nintendo,0.62,0.13,0.21,0.02
Tetris 2 (All region sales),GB,1992,Puzzle,Nintendo,0.56,0.22,0.43,0.03
Tetris 2 (weekly jp sales),GB,1992,Puzzle,Nintendo,0,0,0.23,0
Tetris 2 + Bombliss,NES,1991,Puzzle,BPS,0,0,0.32,0
Tetris Attack,GB,1996,Puzzle,Nintendo,0,0,0.23,0
Tetris Attack,SNES,1995,Puzzle,Nintendo,0,0,0.15,0
Tetris Axis,3DS,2011,Puzzle,Tetris Online,0.2,0.13,0.06,0.03
Tetris DS,DS,2006,Puzzle,Nintendo,0.64,0.07,1.35,0.08
Tetris DX,GB,1998,Puzzle,Nintendo,1.06,0.6,0.2,0.07
Tetris Evolution,X360,2007,Puzzle,THQ,0.08,0.02,0,0.01
Tetris Party Deluxe,DS,2010,Puzzle,Nintendo,0.29,0.3,0.12,0.07
Tetris Party Deluxe,Wii,2010,Puzzle,Nintendo,0.34,0.17,0.02,0.05
Tetris Plus,PS,1996,Puzzle,JVC,2.1,0.24,0,0.07
Tetris Ultimate,PSV,2014,Puzzle,Ubisoft,0,0.01,0,0
Tetris Worlds,GBA,2001,Puzzle,THQ,1.25,0.39,0,0.06
Tetris Worlds,GC,2002,Puzzle,THQ,0.17,0.04,0,0.01
Tetris Worlds,PS2,2002,Puzzle,THQ,1.11,0.71,0,0.27
Tetris Worlds (Online Edition),XB,2003,Puzzle,THQ,0.15,0.04,0,0.01
Tetrisphere,N64,1997,Puzzle,Nintendo,0.29,0.06,0,0
Texas Hold 'Em Poker,GBA,2004,Misc,Majesco Entertainment,0.44,0.16,0,0.01
Texas Hold 'Em Poker DS,DS,2005,Misc,Majesco Entertainment,0.03,0,0,0
th!nk Logic Trainer,Wii,2009,Puzzle,Conspiracy Entertainment,0.01,0,0,0
That's So Raven,GBA,2004,Adventure,Disney Interactive Studios,0.54,0.2,0,0.01
That's So Raven 2: Supernatural Style,GBA,2005,Adventure,Disney Interactive Studios,0.37,0.14,0,0.01
That's So Raven: Psychic on the Scene,DS,2006,Adventure,Disney Interactive Studios,0.23,0,0,0.02
The $1 Pyramid,Wii,2011,Misc,Ubisoft,0.08,0,0,0.01
The 3rd Birthday,PSP,2010,Role-Playing,Square Enix,0.13,0.07,0.27,0.05
The 7th Guest,PC,1992,Adventure,Virgin Interactive,0.01,0.77,0,0
The Activision Decathlon,2600,1982,Sports,Activision,0.52,0.03,0,0.01
The Adventures of Cookie & Cream,PS2,2000,Puzzle,Empire Interactive,0.09,0.07,0,0.02
The Adventures of Darwin,PS2,2006,Strategy,Essential Games,0.01,0,0.03,0
The Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron,GBA,2002,Action,THQ,0.19,0.07,0,0
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,GBA,2004,Action,THQ,0.36,0.13,0,0.01
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,GC,2004,Action,THQ,0.22,0.06,0,0.01
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,PS2,2004,Action,THQ,0.24,0.19,0,0.06
The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,GBA,2003,Action,THQ,0.25,0.09,0,0.01
The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,GC,2003,Action,THQ,0.09,0.02,0,0
The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,PS2,2003,Action,THQ,0.21,0.16,0,0.05
The Adventures of Lomax,PS,1996,Platform,Psygnosis,0.01,0.01,0,0
The Adventures of Tintin: The Game,3DS,2011,Action,Ubisoft,0.05,0.09,0,0.02
The Adventures of Tintin: The Game,PS3,2011,Action,Ubisoft,0.06,0.16,0,0.05
The Adventures of Tintin: The Game,Wii,2011,Action,Ubisoft,0.13,0.17,0,0.04
The Adventures of Tintin: The Game,X360,2011,Action,Ubisoft,0.07,0.14,0,0.03
The Amazing Race,Wii,2010,Misc,Ubisoft,0.13,0,0,0.01
The Amazing Spider-Man (Console Version),3DS,2012,Action,Activision,0.15,0.03,0,0.01
The Amazing Spider-Man (Console Version),DS,2012,Action,Activision,0.15,0.04,0,0.01
The Amazing Spider-Man (Console Version),PS3,2012,Action,Activision,0.31,0.37,0,0.14
The Amazing Spider-Man (Console Version),Wii,2012,Action,Activision,0.11,0.04,0,0.01
The Amazing Spider-Man (Console Version),WiiU,2013,Action,Activision,0.05,0.03,0,0.01
The Amazing Spider-Man (Console Version),X360,2012,Action,Activision,0.43,0.26,0,0.06
The Amazing Spider-Man (DS & Mobile Versions),PSP,2009,Action,Eidos Interactive,0,0.01,0,0
The Amazing Spider-Man 2 (2014),3DS,2014,Action,Activision,0.03,0.03,0,0
The Amazing Spider-Man 2 (2014),PC,2014,Action,Activision,0,0.01,0,0
The Amazing Spider-Man 2 (2014),PS3,2014,Action,Activision,0.06,0.16,0.02,0.05
The Amazing Spider-Man 2 (2014),PS4,2014,Action,Activision,0.2,0.25,0.02,0.09
The Amazing Spider-Man 2 (2014),WiiU,2014,Action,Activision,0.03,0.02,0,0
The Amazing Spider-Man 2 (2014),X360,2014,Action,Activision,0.1,0.14,0,0.02
The Amazing Spider-Man 2 (2014),XOne,2014,Action,Activision,0.12,0.07,0,0.02
The Ant Bully,GBA,2006,Platform,Midway Games,0.03,0.01,0,0
The Ant Bully,GC,2006,Platform,Midway Games,0.09,0.02,0,0
The Ant Bully,PS2,2006,Platform,Midway Games,0.05,0.04,0,0.01
The Ant Bully,Wii,2006,Platform,Midway Games,0.08,0,0,0.01
The Awakened Fate Ultimatum,PS3,2014,Role-Playing,Nippon Ichi Software,0,0,0.02,0
The Bachelor: The Videogame,DS,2010,Misc,Warner Bros. Interactive Entertainment,0.08,0,0,0.01
The Bachelor: The Videogame,Wii,2010,Misc,Warner Bros. Interactive Entertainment,0.1,0,0,0.01
The Backyardigans,DS,2009,Adventure,Take-Two Interactive,0.24,0,0,0.02
The Bard's Tale,PS2,2004,Role-Playing,Ubisoft,0.1,0.08,0,0.03
The Bard's Tale,XB,2004,Role-Playing,Ubisoft,0.08,0.02,0,0
The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%,PS2,2007,Fighting,Banpresto,0,0,0.03,0
The Beatles: Rock Band,PS3,2009,Misc,MTV Games,0.67,0.3,0,0.15
The Beatles: Rock Band,Wii,2009,Misc,MTV Games,1.19,0.4,0,0.16
The Beatles: Rock Band,X360,2009,Misc,MTV Games,0.97,0.23,0,0.11
The Bee Game,DS,2007,Adventure,Midway Games,0.17,0,0,0.01
The Berenstain Bears and the Spooky Old Tree,GBA,2005,Platform,Namco Bandai Games,0.03,0.01,0,0
The Bible Game,GBA,2005,Misc,Crave Entertainment,0.09,0.03,0,0
The Bible Game,PS2,2005,Misc,Crave Entertainment,0.1,0.08,0,0.03
The Bible Game,XB,2005,Misc,Crave Entertainment,0.03,0.01,0,0
The Biggest Loser,DS,2009,Sports,THQ,0.18,0.11,0,0.03
The Biggest Loser,Wii,2009,Sports,THQ,0.87,0.12,0,0.09
The Biggest Loser: Challenge,Wii,2010,Sports,THQ,0.49,0.13,0,0.05
The Biggest Loser: Ultimate Workout,X360,2010,Sports,THQ,0.73,0.1,0,0.06
The BIGS,PS2,2007,Sports,Take-Two Interactive,0.25,0.19,0,0.06
The BIGS,PS3,2007,Sports,Take-Two Interactive,0.15,0,0,0.01
The BIGS,PSP,2007,Sports,Take-Two Interactive,0.1,0,0,0.01
The BIGS,Wii,2007,Sports,Take-Two Interactive,0.34,0,0,0.03
The BIGS,X360,2007,Sports,Take-Two Interactive,0.18,0.08,0,0
The BIGS 2,DS,2009,Sports,Take-Two Interactive,0.05,0,0,0
The BIGS 2,PS2,2009,Sports,Take-Two Interactive,0.1,0.08,0,0.03
The BIGS 2,PS3,2009,Sports,Take-Two Interactive,0.12,0,0,0.01
The BIGS 2,PSP,2009,Sports,Take-Two Interactive,0.09,0,0,0.01
The BIGS 2,Wii,2009,Sports,Take-Two Interactive,0.26,0.01,0,0.02
The BIGS 2,X360,2009,Sports,Take-Two Interactive,0.19,0.01,0,0.02
The Binding of Isaac,PC,2012,Action,Unknown,0,0.03,0,0
The Black Eyed Peas Experience,Wii,2011,Misc,Ubisoft,0.39,0.2,0,0.06
The Black Eyed Peas Experience,X360,2011,Misc,Ubisoft,0.2,0.1,0,0.03
The Bombing Islands,PS,1997,Platform,Kemco,0.08,0.05,0,0.01
The Book of Unwritten Tales,PC,2009,Adventure,HMH Interactive,0,0.08,0,0.02
The Book of Unwritten Tales 2,PS4,2015,Adventure,Nordic Games,0,0.06,0,0.01
The Book of Unwritten Tales 2,WiiU,2016,Adventure,Nordic Games,0,0.01,0,0
The Book of Unwritten Tales: The Critter Chronicles,PC,2011,Action,Crimson Cow,0,0.05,0,0.01
The Bouncer,PS2,2000,Action,Sony Computer Entertainment,0.3,0.23,0.38,0.08
The Bureau: XCOM Declassified,PC,2013,Shooter,Take-Two Interactive,0,0.05,0,0.01
The Bureau: XCOM Declassified,PS3,2013,Shooter,Take-Two Interactive,0.08,0.16,0,0.05
The Bureau: XCOM Declassified,X360,2013,Shooter,Take-Two Interactive,0.1,0.12,0,0.02
The Cages: Pro Style Batting Practice,Wii,2010,Sports,Konami Digital Entertainment,0.01,0,0,0
The Cat in the Hat,GBA,2005,Platform,Jack of All Games,0.27,0.1,0,0.01
The Chase: Felix Meets Felicity,DS,2009,Action,Atari,0.04,0,0,0
The Cheetah Girls,GBA,2006,Misc,Disney Interactive Studios,0.01,0,0,0
The Cheetah Girls: Passport to Stardom,DS,2008,Misc,Disney Interactive Studios,0.18,0,0,0.01
The Cheetah Girls: Pop Star Sensations,DS,2007,Misc,Disney Interactive Studios,0.1,0,0,0.01
The Chronicles of Narnia: Prince Caspian,DS,2008,Action,Disney Interactive Studios,0.19,0.01,0,0.02
The Chronicles of Narnia: Prince Caspian,PS2,2008,Action,Disney Interactive Studios,0.2,0.15,0,0.05
The Chronicles of Narnia: Prince Caspian,PS3,2008,Action,Disney Interactive Studios,0.14,0.02,0,0.02
The Chronicles of Narnia: Prince Caspian,Wii,2008,Action,Disney Interactive Studios,0.31,0.02,0,0.03
The Chronicles of Narnia: Prince Caspian,X360,2008,Action,Disney Interactive Studios,0.16,0.01,0,0.01
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",DS,2005,Action,Disney Interactive Studios,0.15,0.02,0,0.01
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",GBA,N/A,Action,Disney Interactive Studios,0.48,0.18,0,0.01
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",GC,N/A,Action,Disney Interactive Studios,0.22,0.06,0,0.01
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",PS2,2005,Action,Disney Interactive Studios,0.36,0.01,0,0.06
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",XB,2005,Action,Disney Interactive Studios,0.15,0.04,0,0.01
The Chronicles of Riddick: Assault on Dark Athena,PC,2009,Shooter,Vivendi Games,0,0.01,0,0
The Chronicles of Riddick: Assault on Dark Athena,PS3,2009,Shooter,Vivendi Games,0.12,0.1,0,0.04
The Chronicles of Riddick: Assault on Dark Athena,X360,2009,Shooter,Atari,0.16,0.1,0,0.03
The Chronicles of Riddick: Escape from Butcher Bay,XB,N/A,Shooter,Vivendi Games,0.32,0.11,0,0.02
The Clique: Diss and Make Up,DS,2009,Adventure,Warner Bros. Interactive Entertainment,0.11,0,0,0.01
The Club,PS3,2008,Shooter,Sega,0.14,0.07,0,0.03
The Club,X360,2008,Shooter,Sega,0.15,0.1,0,0.02
The Con,PSP,2005,Fighting,Sony Computer Entertainment,0.18,0,0,0.02
The Conduit,Wii,2009,Shooter,Sega,0.29,0.23,0,0.06
The Conveni 4,PS2,2006,Simulation,Hamster Corporation,0,0,0.02,0
The Conveni: Ano Machi wo Dokusen Seyo,PS,1997,Simulation,Human Entertainment,0,0,0.3,0.02
The Crew,PC,2014,Racing,Ubisoft,0,0.15,0,0.01
The Crew,PS4,2014,Racing,Ubisoft,0.34,1.08,0.03,0.26
The Crew,X360,2014,Racing,Ubisoft,0.06,0.18,0,0.02
The Crew,XOne,2014,Racing,Ubisoft,0.24,0.34,0,0.05
The Crew: Wild Run,PC,2015,Action,Ubisoft,0,0.02,0,0
The Crew: Wild Run,PS4,2015,Action,Ubisoft,0,0.08,0,0.01
The Crew: Wild Run,XOne,2015,Action,Ubisoft,0,0.02,0,0
The Croods: Prehistoric Party!,3DS,2013,Misc,D3Publisher,0.01,0.02,0,0
The Croods: Prehistoric Party!,DS,2013,Misc,D3Publisher,0.03,0.04,0,0.01
The Croods: Prehistoric Party!,Wii,2013,Misc,D3Publisher,0.03,0.07,0,0.01
The Croods: Prehistoric Party!,WiiU,2013,Misc,D3Publisher,0.01,0.01,0,0
The Crow: City of Angels,PS,1997,Action,Acclaim Entertainment,0.01,0.01,0,0
The Cube,Wii,2012,Action,Funbox Media,0,0.04,0,0
The Cursed Crusade,PC,2011,Action,DTP Entertainment,0,0.03,0,0.01
The Cursed Crusade,PS3,2011,Action,DTP Entertainment,0.07,0.07,0.01,0.03
The Cursed Crusade,X360,2011,Action,DTP Entertainment,0.08,0.05,0,0.01
The Da Vinci Code,PS2,2006,Action,Take-Two Interactive,0.07,0.05,0,0.02
The Da Vinci Code,XB,2006,Action,Take-Two Interactive,0.03,0.01,0,0
The Daring Game for Girls,DS,N/A,Adventure,Unknown,0.11,0,0,0.01
The Daring Game for Girls,Wii,N/A,Adventure,Unknown,0.09,0,0,0.01
The Dark Hills of Cherai,PC,2009,Puzzle,Unknown,0,0.01,0,0
The Dark Spire,DS,2008,Role-Playing,Success,0.04,0,0,0
The Darkness,PS3,2007,Shooter,Take-Two Interactive,0.2,0.34,0,0.13
The Darkness,X360,2007,Shooter,Take-Two Interactive,0.36,0.04,0.01,0.04
The Darkness II,PC,2012,Shooter,Take-Two Interactive,0.1,0.03,0,0.01
The Darkness II,PS3,2012,Shooter,Take-Two Interactive,0.14,0.14,0,0.05
The Darkness II,X360,2012,Shooter,Take-Two Interactive,0.24,0.12,0,0.03
The Destiny of Zorro,Wii,2009,Action,505 Games,0.1,0,0,0.01
The Dog Island,PS2,2007,Adventure,Ubisoft,0.13,0.1,0,0.03
The Dog Island,Wii,2007,Adventure,Ubisoft,0.35,0.01,0,0.03
The Dukes of Hazzard II: Daisy Dukes It Out,PS,N/A,Racing,Unknown,0.17,0.11,0,0.02
The Dukes of Hazzard: Racing for Home,PS,1999,Racing,Ubisoft,0.99,0.16,0,0.04
The Dukes of Hazzard: Return of the General Lee,PS2,2004,Racing,Ubisoft,0.11,0.08,0,0.03
The Dukes of Hazzard: Return of the General Lee,XB,2004,Racing,Ubisoft,0.06,0.02,0,0
The Elder Scrolls III: Morrowind,XB,2002,Role-Playing,Ubisoft,2.09,0.63,0.03,0.11
The Elder Scrolls IV: Oblivion,PC,2006,Role-Playing,Take-Two Interactive,0.01,0.2,0,0.05
The Elder Scrolls IV: Oblivion,PS3,2007,Role-Playing,Ubisoft,1.69,0.87,0.14,0.42
The Elder Scrolls IV: Oblivion,X360,2006,Role-Playing,Take-Two Interactive,2.82,1.05,0.13,0.4
The Elder Scrolls Online,PC,2014,Role-Playing,Bethesda Softworks,0.32,0.48,0,0.09
The Elder Scrolls Online,PS4,2015,Role-Playing,Bethesda Softworks,0.66,0.78,0,0.28
The Elder Scrolls Online,XOne,2015,Role-Playing,Bethesda Softworks,0.77,0.38,0,0.12
The Elder Scrolls V: Skyrim,PC,2011,Role-Playing,Bethesda Softworks,1.15,2.09,0,0.64
The Elder Scrolls V: Skyrim,PS3,2011,Role-Playing,Bethesda Softworks,2.55,2.71,0.25,1.05
The Elder Scrolls V: Skyrim,X360,2011,Role-Playing,Bethesda Softworks,5.03,2.86,0.1,0.85
The Evil Within,PC,2014,Action,Bethesda Softworks,0.09,0.16,0,0.02
The Evil Within,PS3,2014,Action,Bethesda Softworks,0.26,0.39,0.12,0.14
The Evil Within,PS4,2014,Action,Bethesda Softworks,0.55,0.84,0.11,0.31
The Evil Within,X360,2014,Action,Bethesda Softworks,0.25,0.2,0.01,0.04
The Evil Within,XOne,2014,Action,Bethesda Softworks,0.35,0.25,0,0.05
The Eye of Judgment,PS3,2007,Misc,Sony Computer Entertainment,0.28,0,0.02,0.03
The Eye of Judgment: Legends,PSP,2010,Strategy,Sony Computer Entertainment,0,0,0.01,0
The Fairly Odd Parents: Breakin Da Rules,PS2,2003,Platform,THQ,0.33,0.25,0,0.09
The Fairly Odd Parents: Breakin Da Rules,XB,2003,Platform,THQ,0.08,0.02,0,0
The Fairly Odd Parents: Breakin' Da Rules,GBA,2003,Platform,THQ,0.39,0.14,0,0.01
The Fairly Odd Parents: Clash with the Anti-World,GBA,2005,Adventure,THQ,0.11,0.04,0,0
The Fairly Odd Parents: Enter the Cleft,GBA,2002,Platform,THQ,0.14,0.05,0,0
The Fairly Odd Parents: Game Boy Advance Video Volume 1,GBA,2004,Misc,N/A,0.31,0.11,0,0.01
The Fairly Odd Parents: Game Boy Advance Video Volume 2,GBA,2004,Misc,N/A,0.3,0.11,0,0.01
The Fairly Odd Parents: Shadow Showdown,GBA,2004,Platform,THQ,0.25,0.09,0,0.01
The Fairly Odd Parents: Shadow Showdown,GC,2004,Platform,THQ,0.16,0.04,0,0.01
The Fairly Odd Parents: Shadow Showdown,PS2,2004,Platform,THQ,0.17,0.13,0,0.04
The Fairly OddParents: Breakin' Da Rules,GC,2003,Platform,THQ,0.16,0.04,0,0.01
The Fast and the Furious,PS2,2006,Racing,Namco Bandai Games,0.03,0.02,0,0.01
The Fast and the Furious,PSP,2007,Racing,Deep Silver,0.02,0,0,0
The Fifth Element,PS,1998,Action,Sony Computer Entertainment,0.08,0.05,0,0.01
The Fight: Lights Out,PS3,2010,Fighting,Sony Computer Entertainment,0.29,0.22,0,0.09
The Final Fantasy Legend,GB,1989,Role-Playing,SquareSoft,0,0,1.1,0
The Final Round,PS,1996,Sports,Konami Digital Entertainment,0.04,0.03,0,0
The First Templar,PC,2011,Action,Kalypso Media,0.06,0.01,0,0.01
The First Templar,X360,2011,Action,Kalypso Media,0.06,0.04,0,0.01
The Flintstones: Bedrock Bowling,PS,2000,Sports,Ubisoft,0.07,0.05,0,0.01
The Flintstones: Big Trouble in Bedrock,GBA,2001,Platform,Swing! Entertainment,0.02,0.01,0,0
The Game of Life,PS,1998,Misc,Unknown,0.46,0.31,0,0.05
